order_detail_id,order_id,product_id,quantity,discount,customer_id,order_date,region,payment_method,product_name,category,subcategory,price,cost,customer_name,email,city,state,country,gross_sales,discount_amount,revenue,cost_amount,profit
6754,4110,56,1,0.0,999,2025-12-15,West,Debit Card,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Sanjay Chowdhury,customer999@example.com,Vadodara,Gujarat,India,4550.0,0.0,4550.0,2480.0,2070.0
6755,4111,4,1,10.0,191,2024-06-07,West,UPI,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Anjali Joshi,customer191@example.com,Jaipur,Rajasthan,India,14820.0,1482.0,13338.0,10940.0,2398.0
6756,4112,55,1,5.0,162,2026-04-01,South,Net Banking,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Rahul Joshi,customer162@example.com,Guntur,Andhra Pradesh,India,2260.0,113.0,2147.0,1590.0,557.0
6757,4112,32,3,0.0,162,2026-04-01,South,Net Banking,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Rahul Joshi,customer162@example.com,Guntur,Andhra Pradesh,India,55650.0,0.0,55650.0,29610.0,26040.0
6758,4113,6,1,0.0,887,2025-07-01,East,Net Banking,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Rahul Patel,customer887@example.com,Cuttack,Odisha,India,44590.0,0.0,44590.0,25980.0,18610.0
6759,4113,56,1,0.0,887,2025-07-01,East,Net Banking,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Rahul Patel,customer887@example.com,Cuttack,Odisha,India,4550.0,0.0,4550.0,2480.0,2070.0
6760,4113,27,3,5.0,887,2025-07-01,East,Net Banking,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Rahul Patel,customer887@example.com,Cuttack,Odisha,India,14790.0,739.5,14050.5,9420.0,4630.5
6761,4114,41,2,10.0,735,2024-06-11,West,UPI,Standard Notebook,Office Supplies,Stationery,430.0,270.0,Rahul Naidu,customer735@example.com,Surat,Gujarat,India,860.0,86.0,774.0,540.0,234.0
6762,4114,43,4,0.0,735,2024-06-11,West,UPI,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Rahul Naidu,customer735@example.com,Surat,Gujarat,India,760.0,0.0,760.0,520.0,240.0
6763,4115,21,2,5.0,623,2025-11-17,South,UPI,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Neha Verma,customer623@example.com,Warangal,Telangana,India,5880.0,294.0,5586.0,3620.0,1966.0
6764,4116,27,1,0.0,577,2026-03-04,North,UPI,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Kiran Mishra,customer577@example.com,New Delhi,Delhi,India,4930.0,0.0,4930.0,3140.0,1790.0
6765,4117,35,1,10.0,538,2024-11-12,West,Debit Card,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Aarav Joshi,customer538@example.com,Mumbai,Maharashtra,India,34990.0,3499.0,31491.0,16990.0,14501.0
6766,4117,51,2,5.0,538,2024-11-12,West,Debit Card,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Aarav Joshi,customer538@example.com,Mumbai,Maharashtra,India,2720.0,136.0,2584.0,1520.0,1064.0
6767,4117,7,1,15.0,538,2024-11-12,West,Debit Card,Basic Monitor,Electronics,Computers,8250.0,5920.0,Aarav Joshi,customer538@example.com,Mumbai,Maharashtra,India,8250.0,1237.5,7012.5,5920.0,1092.5
6768,4118,3,2,20.0,619,2025-08-01,North,Cash on Delivery,Pro Laptop,Electronics,Computers,51630.0,38010.0,Divya Mishra,customer619@example.com,New Delhi,Delhi,India,103260.0,20652.0,82608.0,76020.0,6588.0
6769,4119,18,2,5.0,270,2024-12-10,South,UPI,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Anjali Nair,customer270@example.com,Coimbatore,Tamil Nadu,India,45060.0,2253.0,42807.0,22600.0,20207.0
6770,4120,59,1,20.0,149,2024-02-21,South,Debit Card,Standard External SSD,Electronics,Storage,16910.0,13510.0,Neha Iyer,customer149@example.com,Kozhikode,Kerala,India,16910.0,3382.0,13528.0,13510.0,18.0
6771,4120,14,1,5.0,149,2024-02-21,South,Debit Card,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Neha Iyer,customer149@example.com,Kozhikode,Kerala,India,27480.0,1374.0,26106.0,16430.0,9676.0
6772,4121,23,1,15.0,678,2024-05-17,Central,Credit Card,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Priya Iyer,customer678@example.com,Bhopal,Madhya Pradesh,India,2320.0,348.0,1972.0,1120.0,852.0
6773,4121,3,1,15.0,678,2024-05-17,Central,Credit Card,Pro Laptop,Electronics,Computers,51630.0,38010.0,Priya Iyer,customer678@example.com,Bhopal,Madhya Pradesh,India,51630.0,7744.5,43885.5,38010.0,5875.5
6774,4122,56,4,0.0,658,2025-01-01,South,Credit Card,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Rahul Patel,customer658@example.com,Nizamabad,Telangana,India,18200.0,0.0,18200.0,9920.0,8280.0
6775,4123,12,1,10.0,946,2025-12-29,North,Credit Card,Pro Headphones,Electronics,Audio,2790.0,1420.0,Sanjay Kumar,customer946@example.com,Lucknow,Uttar Pradesh,India,2790.0,279.0,2511.0,1420.0,1091.0
6776,4124,36,1,5.0,819,2025-10-24,South,Credit Card,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Sneha Sharma,customer819@example.com,Visakhapatnam,Andhra Pradesh,India,29870.0,1493.5,28376.5,15610.0,12766.5
6777,4125,1,2,0.0,853,2025-10-02,South,UPI,Basic Laptop,Electronics,Computers,46100.0,33920.0,Sanjay Sharma,customer853@example.com,Hyderabad,Telangana,India,92200.0,0.0,92200.0,67840.0,24360.0
6778,4126,49,2,15.0,858,2025-12-29,West,Debit Card,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Sanjay Rao,customer858@example.com,Mumbai,Maharashtra,India,4780.0,717.0,4063.0,2680.0,1383.0
6779,4127,11,1,15.0,516,2026-02-12,South,Wallet,Standard Headphones,Electronics,Audio,10860.0,7010.0,Kavya Naidu,customer516@example.com,Coimbatore,Tamil Nadu,India,10860.0,1629.0,9231.0,7010.0,2221.0
6780,4128,20,2,5.0,928,2025-12-31,East,UPI,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Kiran Singh,customer928@example.com,Durgapur,West Bengal,India,11860.0,593.0,11267.0,6700.0,4567.0
6781,4128,35,2,0.0,928,2025-12-31,East,UPI,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Kiran Singh,customer928@example.com,Durgapur,West Bengal,India,69980.0,0.0,69980.0,33980.0,36000.0
6782,4129,30,2,15.0,164,2025-05-26,East,Credit Card,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Aditya Nair,customer164@example.com,Bhubaneswar,Odisha,India,8400.0,1260.0,7140.0,5360.0,1780.0
6783,4129,31,3,20.0,164,2025-05-26,East,Credit Card,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Aditya Nair,customer164@example.com,Bhubaneswar,Odisha,India,25620.0,5124.0,20496.0,16080.0,4416.0
6784,4130,23,1,10.0,849,2025-06-02,South,Cash on Delivery,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Rahul Das,customer849@example.com,Thiruvananthapuram,Kerala,India,2320.0,232.0,2088.0,1120.0,968.0
6785,4131,15,3,5.0,571,2024-08-15,North,UPI,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Neha Kumar,customer571@example.com,Noida,Uttar Pradesh,India,24360.0,1218.0,23142.0,11820.0,11322.0
6786,4132,36,2,0.0,523,2026-08-08,North,Net Banking,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Aditya Sharma,customer523@example.com,New Delhi,Delhi,India,59740.0,0.0,59740.0,31220.0,28520.0
6787,4133,38,2,0.0,688,2025-10-03,South,UPI,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Priya Gupta,customer688@example.com,Madurai,Tamil Nadu,India,15020.0,0.0,15020.0,8480.0,6540.0
6788,4133,8,1,5.0,688,2025-10-03,South,UPI,Standard Monitor,Electronics,Computers,37290.0,24560.0,Priya Gupta,customer688@example.com,Madurai,Tamil Nadu,India,37290.0,1864.5,35425.5,24560.0,10865.5
6789,4134,27,1,15.0,10,2025-10-13,North,UPI,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Praveen Joshi,customer10@example.com,Faridabad,Haryana,India,4930.0,739.5,4190.5,3140.0,1050.5
6790,4134,25,1,5.0,10,2025-10-13,North,UPI,Basic Webcam,Accessories,Computer Accessories,1440.0,1140.0,Praveen Joshi,customer10@example.com,Faridabad,Haryana,India,1440.0,72.0,1368.0,1140.0,228.0
6791,4134,30,1,10.0,10,2025-10-13,North,UPI,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Praveen Joshi,customer10@example.com,Faridabad,Haryana,India,4200.0,420.0,3780.0,2680.0,1100.0
6792,4134,6,1,20.0,10,2025-10-13,North,UPI,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Praveen Joshi,customer10@example.com,Faridabad,Haryana,India,44590.0,8918.0,35672.0,25980.0,9692.0
6793,4135,28,1,15.0,67,2024-05-05,South,Credit Card,Basic USB Drive,Accessories,Storage,1170.0,630.0,Kiran Gupta,customer67@example.com,Thiruvananthapuram,Kerala,India,1170.0,175.5,994.5,630.0,364.5
6794,4136,19,1,0.0,28,2026-01-31,West,Net Banking,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Rohit Nair,customer28@example.com,Jaipur,Rajasthan,India,3670.0,0.0,3670.0,1820.0,1850.0
6795,4136,38,3,5.0,28,2026-01-31,West,Net Banking,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Rohit Nair,customer28@example.com,Jaipur,Rajasthan,India,22530.0,1126.5,21403.5,12720.0,8683.5
6796,4136,18,1,10.0,28,2026-01-31,West,Net Banking,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Rohit Nair,customer28@example.com,Jaipur,Rajasthan,India,22530.0,2253.0,20277.0,11300.0,8977.0
6797,4137,20,1,20.0,584,2024-05-09,South,UPI,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Ananya Das,customer584@example.com,Mysuru,Karnataka,India,5930.0,1186.0,4744.0,3350.0,1394.0
6798,4138,58,1,0.0,187,2024-03-07,North,Debit Card,Basic External SSD,Electronics,Storage,19790.0,14490.0,Neha Mishra,customer187@example.com,Faridabad,Haryana,India,19790.0,0.0,19790.0,14490.0,5300.0
6799,4139,3,2,15.0,949,2026-02-13,West,UPI,Pro Laptop,Electronics,Computers,51630.0,38010.0,Arjun Rao,customer949@example.com,Surat,Gujarat,India,103260.0,15489.0,87771.0,76020.0,11751.0
6800,4139,10,1,15.0,949,2026-02-13,West,UPI,Basic Headphones,Electronics,Audio,10030.0,7470.0,Arjun Rao,customer949@example.com,Surat,Gujarat,India,10030.0,1504.5,8525.5,7470.0,1055.5
6801,4140,19,1,5.0,69,2024-02-16,North,UPI,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Divya Sharma,customer69@example.com,New Delhi,Delhi,India,3670.0,183.5,3486.5,1820.0,1666.5
6802,4141,35,2,0.0,327,2024-12-03,East,UPI,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Vikram Singh,customer327@example.com,Kolkata,West Bengal,India,69980.0,0.0,69980.0,33980.0,36000.0
6803,4142,34,3,0.0,528,2025-05-24,Central,UPI,Basic Office Desk,Furniture,Office Furniture,11630.0,7610.0,Aditya Mishra,customer528@example.com,Indore,Madhya Pradesh,India,34890.0,0.0,34890.0,22830.0,12060.0
6804,4143,31,1,5.0,606,2024-04-09,West,UPI,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Praveen Joshi,customer606@example.com,Surat,Gujarat,India,8540.0,427.0,8113.0,5360.0,2753.0
6805,4143,18,4,0.0,606,2024-04-09,West,UPI,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Praveen Joshi,customer606@example.com,Surat,Gujarat,India,90120.0,0.0,90120.0,45200.0,44920.0
6806,4144,46,3,5.0,206,2024-03-16,North,Credit Card,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Vikram Das,customer206@example.com,Faridabad,Haryana,India,2310.0,115.5,2194.5,1080.0,1114.5
6807,4144,40,3,10.0,206,2024-03-16,North,Credit Card,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Vikram Das,customer206@example.com,Faridabad,Haryana,India,1140.0,114.0,1026.0,570.0,456.0
6808,4145,18,1,0.0,873,2025-12-23,South,UPI,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Praveen Patel,customer873@example.com,Mysuru,Karnataka,India,22530.0,0.0,22530.0,11300.0,11230.0
6809,4146,13,1,10.0,786,2026-05-09,West,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Aditya Chowdhury,customer786@example.com,Nagpur,Maharashtra,India,27360.0,2736.0,24624.0,14070.0,10554.0
6810,4147,35,1,20.0,899,2026-01-20,North,UPI,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,34990.0,6998.0,27992.0,16990.0,11002.0
6811,4148,58,1,0.0,482,2025-11-18,Central,Net Banking,Basic External SSD,Electronics,Storage,19790.0,14490.0,Vikram Mishra,customer482@example.com,Indore,Madhya Pradesh,India,19790.0,0.0,19790.0,14490.0,5300.0
6812,4149,49,2,15.0,563,2025-10-27,East,Debit Card,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Neha Kumar,customer563@example.com,Kolkata,West Bengal,India,4780.0,717.0,4063.0,2680.0,1383.0
6813,4149,47,2,10.0,563,2025-10-27,East,Debit Card,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Neha Kumar,customer563@example.com,Kolkata,West Bengal,India,1800.0,180.0,1620.0,1100.0,520.0
6814,4149,31,2,10.0,563,2025-10-27,East,Debit Card,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Neha Kumar,customer563@example.com,Kolkata,West Bengal,India,17080.0,1708.0,15372.0,10720.0,4652.0
6815,4150,53,2,20.0,231,2025-05-17,East,UPI,Standard Backpack,Accessories,Bags,3160.0,1910.0,Meera Chowdhury,customer231@example.com,Patna,Bihar,India,6320.0,1264.0,5056.0,3820.0,1236.0
6816,4151,42,1,10.0,917,2025-01-06,East,UPI,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Vivaan Gupta,customer917@example.com,Cuttack,Odisha,India,460.0,46.0,414.0,220.0,194.0
6817,4152,7,1,5.0,970,2024-01-17,North,Debit Card,Basic Monitor,Electronics,Computers,8250.0,5920.0,Aarav Gupta,customer970@example.com,Gurugram,Haryana,India,8250.0,412.5,7837.5,5920.0,1917.5
6818,4152,42,1,0.0,970,2024-01-17,North,Debit Card,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Aarav Gupta,customer970@example.com,Gurugram,Haryana,India,460.0,0.0,460.0,220.0,240.0
6819,4152,58,1,15.0,970,2024-01-17,North,Debit Card,Basic External SSD,Electronics,Storage,19790.0,14490.0,Aarav Gupta,customer970@example.com,Gurugram,Haryana,India,19790.0,2968.5,16821.5,14490.0,2331.5
6820,4153,47,4,10.0,212,2025-06-04,South,UPI,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Kiran Reddy,customer212@example.com,Bengaluru,Karnataka,India,3600.0,360.0,3240.0,2200.0,1040.0
6821,4153,56,1,15.0,212,2025-06-04,South,UPI,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Kiran Reddy,customer212@example.com,Bengaluru,Karnataka,India,4550.0,682.5,3867.5,2480.0,1387.5
6822,4154,49,1,5.0,748,2025-02-09,South,UPI,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Aarav Das,customer748@example.com,Warangal,Telangana,India,2390.0,119.5,2270.5,1340.0,930.5
6823,4154,17,3,10.0,748,2025-02-09,South,UPI,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Aarav Das,customer748@example.com,Warangal,Telangana,India,79710.0,7971.0,71739.0,46890.0,24849.0
6824,4155,42,4,10.0,307,2024-07-11,South,Credit Card,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Aditya Singh,customer307@example.com,Kochi,Kerala,India,1840.0,184.0,1656.0,880.0,776.0
6825,4155,9,1,5.0,307,2024-07-11,South,Credit Card,Pro Monitor,Electronics,Computers,11750.0,8800.0,Aditya Singh,customer307@example.com,Kochi,Kerala,India,11750.0,587.5,11162.5,8800.0,2362.5
6826,4156,35,2,10.0,486,2026-04-27,North,UPI,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Divya Gupta,customer486@example.com,Gurugram,Haryana,India,69980.0,6998.0,62982.0,33980.0,29002.0
6827,4156,20,2,10.0,486,2026-04-27,North,UPI,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Divya Gupta,customer486@example.com,Gurugram,Haryana,India,11860.0,1186.0,10674.0,6700.0,3974.0
6828,4156,28,3,0.0,486,2026-04-27,North,UPI,Basic USB Drive,Accessories,Storage,1170.0,630.0,Divya Gupta,customer486@example.com,Gurugram,Haryana,India,3510.0,0.0,3510.0,1890.0,1620.0
6829,4157,36,1,0.0,487,2024-03-30,East,Debit Card,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Divya Nair,customer487@example.com,Kolkata,West Bengal,India,29870.0,0.0,29870.0,15610.0,14260.0
6830,4157,20,1,0.0,487,2024-03-30,East,Debit Card,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Divya Nair,customer487@example.com,Kolkata,West Bengal,India,5930.0,0.0,5930.0,3350.0,2580.0
6831,4158,28,1,5.0,760,2025-06-23,West,Debit Card,Basic USB Drive,Accessories,Storage,1170.0,630.0,Rahul Naidu,customer760@example.com,Pune,Maharashtra,India,1170.0,58.5,1111.5,630.0,481.5
6832,4158,8,2,0.0,760,2025-06-23,West,Debit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Rahul Naidu,customer760@example.com,Pune,Maharashtra,India,74580.0,0.0,74580.0,49120.0,25460.0
6833,4159,2,1,0.0,740,2026-03-01,South,Net Banking,Standard Laptop,Electronics,Computers,66030.0,42660.0,Arjun Sharma,customer740@example.com,Bengaluru,Karnataka,India,66030.0,0.0,66030.0,42660.0,23370.0
6834,4160,54,1,5.0,631,2026-08-05,West,UPI,Pro Backpack,Accessories,Bags,3340.0,2580.0,Ananya Kumar,customer631@example.com,Jodhpur,Rajasthan,India,3340.0,167.0,3173.0,2580.0,593.0
6835,4160,13,1,0.0,631,2026-08-05,West,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Ananya Kumar,customer631@example.com,Jodhpur,Rajasthan,India,27360.0,0.0,27360.0,14070.0,13290.0
6836,4160,40,1,5.0,631,2026-08-05,West,UPI,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Ananya Kumar,customer631@example.com,Jodhpur,Rajasthan,India,380.0,19.0,361.0,190.0,171.0
6837,4160,26,1,0.0,631,2026-08-05,West,UPI,Standard Webcam,Accessories,Computer Accessories,7230.0,5460.0,Ananya Kumar,customer631@example.com,Jodhpur,Rajasthan,India,7230.0,0.0,7230.0,5460.0,1770.0
6838,4161,22,2,5.0,827,2025-09-13,South,UPI,Basic Mouse,Accessories,Computer Accessories,1940.0,1550.0,Sneha Kumar,customer827@example.com,Kozhikode,Kerala,India,3880.0,194.0,3686.0,3100.0,586.0
6839,4161,27,1,15.0,827,2025-09-13,South,UPI,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Sneha Kumar,customer827@example.com,Kozhikode,Kerala,India,4930.0,739.5,4190.5,3140.0,1050.5
6840,4161,38,2,5.0,827,2025-09-13,South,UPI,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Sneha Kumar,customer827@example.com,Kozhikode,Kerala,India,15020.0,751.0,14269.0,8480.0,5789.0
6841,4161,25,3,5.0,827,2025-09-13,South,UPI,Basic Webcam,Accessories,Computer Accessories,1440.0,1140.0,Sneha Kumar,customer827@example.com,Kozhikode,Kerala,India,4320.0,216.0,4104.0,3420.0,684.0
6842,4162,8,3,0.0,212,2026-04-29,South,Debit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Kiran Reddy,customer212@example.com,Bengaluru,Karnataka,India,111870.0,0.0,111870.0,73680.0,38190.0
6843,4163,48,1,15.0,61,2025-08-23,South,Credit Card,Pro Printer Paper,Office Supplies,Paper,280.0,220.0,Meera Gupta,customer61@example.com,Guntur,Andhra Pradesh,India,280.0,42.0,238.0,220.0,18.0
6844,4164,32,4,20.0,280,2026-06-05,East,Credit Card,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Ananya Naidu,customer280@example.com,Cuttack,Odisha,India,74200.0,14840.0,59360.0,39480.0,19880.0
6845,4165,36,2,5.0,215,2025-12-08,South,Credit Card,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Aarav Verma,customer215@example.com,Visakhapatnam,Andhra Pradesh,India,59740.0,2987.0,56753.0,31220.0,25533.0
6846,4165,14,1,5.0,215,2025-12-08,South,Credit Card,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Aarav Verma,customer215@example.com,Visakhapatnam,Andhra Pradesh,India,27480.0,1374.0,26106.0,16430.0,9676.0
6847,4165,4,2,5.0,215,2025-12-08,South,Credit Card,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Aarav Verma,customer215@example.com,Visakhapatnam,Andhra Pradesh,India,29640.0,1482.0,28158.0,21880.0,6278.0
6848,4166,58,2,0.0,1000,2024-05-08,North,UPI,Basic External SSD,Electronics,Storage,19790.0,14490.0,Divya Das,customer1000@example.com,Amritsar,Punjab,India,39580.0,0.0,39580.0,28980.0,10600.0
6849,4166,33,3,0.0,1000,2024-05-08,North,UPI,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Divya Das,customer1000@example.com,Amritsar,Punjab,India,64830.0,0.0,64830.0,41070.0,23760.0
6850,4167,58,1,5.0,688,2025-04-01,South,UPI,Basic External SSD,Electronics,Storage,19790.0,14490.0,Priya Gupta,customer688@example.com,Madurai,Tamil Nadu,India,19790.0,989.5,18800.5,14490.0,4310.5
6851,4167,51,2,15.0,688,2025-04-01,South,UPI,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Priya Gupta,customer688@example.com,Madurai,Tamil Nadu,India,2720.0,408.0,2312.0,1520.0,792.0
6852,4168,6,1,10.0,583,2024-02-15,West,UPI,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Arjun Mishra,customer583@example.com,Vadodara,Gujarat,India,44590.0,4459.0,40131.0,25980.0,14151.0
6853,4169,50,3,0.0,176,2025-01-05,West,Cash on Delivery,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Rahul Kumar,customer176@example.com,Ahmedabad,Gujarat,India,1380.0,0.0,1380.0,990.0,390.0
6854,4169,27,2,10.0,176,2025-01-05,West,Cash on Delivery,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Rahul Kumar,customer176@example.com,Ahmedabad,Gujarat,India,9860.0,986.0,8874.0,6280.0,2594.0
6855,4169,54,3,10.0,176,2025-01-05,West,Cash on Delivery,Pro Backpack,Accessories,Bags,3340.0,2580.0,Rahul Kumar,customer176@example.com,Ahmedabad,Gujarat,India,10020.0,1002.0,9018.0,7740.0,1278.0
6856,4170,38,1,10.0,368,2024-08-29,East,Credit Card,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Praveen Kumar,customer368@example.com,Cuttack,Odisha,India,7510.0,751.0,6759.0,4240.0,2519.0
6857,4170,2,1,5.0,368,2024-08-29,East,Credit Card,Standard Laptop,Electronics,Computers,66030.0,42660.0,Praveen Kumar,customer368@example.com,Cuttack,Odisha,India,66030.0,3301.5,62728.5,42660.0,20068.5
6858,4170,45,4,5.0,368,2024-08-29,East,Credit Card,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Praveen Kumar,customer368@example.com,Cuttack,Odisha,India,160.0,8.0,152.0,120.0,32.0
6859,4171,46,2,0.0,166,2026-02-15,South,Debit Card,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Sneha Iyer,customer166@example.com,Bengaluru,Karnataka,India,1540.0,0.0,1540.0,720.0,820.0
6860,4172,45,1,10.0,831,2026-01-06,South,Cash on Delivery,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Praveen Singh,customer831@example.com,Coimbatore,Tamil Nadu,India,40.0,4.0,36.0,30.0,6.0
6861,4173,50,4,20.0,628,2025-01-18,South,UPI,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Kavya Singh,customer628@example.com,Bengaluru,Karnataka,India,1840.0,368.0,1472.0,1320.0,152.0
6862,4173,44,3,0.0,628,2025-01-18,South,UPI,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Kavya Singh,customer628@example.com,Bengaluru,Karnataka,India,390.0,0.0,390.0,240.0,150.0
6863,4174,25,2,0.0,285,2024-01-25,West,Wallet,Basic Webcam,Accessories,Computer Accessories,1440.0,1140.0,Meera Naidu,customer285@example.com,Jodhpur,Rajasthan,India,2880.0,0.0,2880.0,2280.0,600.0
6864,4174,15,2,10.0,285,2024-01-25,West,Wallet,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Meera Naidu,customer285@example.com,Jodhpur,Rajasthan,India,16240.0,1624.0,14616.0,7880.0,6736.0
6865,4175,38,2,0.0,357,2026-03-28,South,Credit Card,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Sanjay Sharma,customer357@example.com,Coimbatore,Tamil Nadu,India,15020.0,0.0,15020.0,8480.0,6540.0
6866,4176,56,1,5.0,635,2024-01-30,South,Credit Card,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Priya Singh,customer635@example.com,Hyderabad,Telangana,India,4550.0,227.5,4322.5,2480.0,1842.5
6867,4177,35,1,5.0,125,2024-08-02,Central,Debit Card,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Vikram Patel,customer125@example.com,Bhopal,Madhya Pradesh,India,34990.0,1749.5,33240.5,16990.0,16250.5
6868,4177,28,1,15.0,125,2024-08-02,Central,Debit Card,Basic USB Drive,Accessories,Storage,1170.0,630.0,Vikram Patel,customer125@example.com,Bhopal,Madhya Pradesh,India,1170.0,175.5,994.5,630.0,364.5
6869,4177,27,2,10.0,125,2024-08-02,Central,Debit Card,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Vikram Patel,customer125@example.com,Bhopal,Madhya Pradesh,India,9860.0,986.0,8874.0,6280.0,2594.0
6870,4178,59,1,15.0,554,2025-10-22,South,Wallet,Standard External SSD,Electronics,Storage,16910.0,13510.0,Rohit Iyer,customer554@example.com,Coimbatore,Tamil Nadu,India,16910.0,2536.5,14373.5,13510.0,863.5
6871,4179,24,2,5.0,466,2025-12-10,South,Credit Card,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Kavya Rao,customer466@example.com,Vijayawada,Andhra Pradesh,India,5100.0,255.0,4845.0,2560.0,2285.0
6872,4180,18,2,10.0,290,2026-04-05,South,Debit Card,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Anjali Sharma,customer290@example.com,Chennai,Tamil Nadu,India,45060.0,4506.0,40554.0,22600.0,17954.0
6873,4181,51,1,5.0,795,2025-12-03,North,Net Banking,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Sanjay Mishra,customer795@example.com,New Delhi,Delhi,India,1360.0,68.0,1292.0,760.0,532.0
6874,4181,47,4,15.0,795,2025-12-03,North,Net Banking,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Sanjay Mishra,customer795@example.com,New Delhi,Delhi,India,3600.0,540.0,3060.0,2200.0,860.0
